,Nose_Neck_MidHip,RShoulder_Neck_MidHip,LShoulder_Neck_MidHip,RElbow_RShoulder_Neck,LElbow_LShoulder_Neck,RWrist_RElbow_RShoulder,LWrist_LElbow_LShoulder,RHip_MidHip_Neck,LHip_MidHip_Neck,RKnee_RHip_MidHip,LKnee_LHip_MidHip,RAnkle_RKnee_RHip,LAnkle_LKnee_LHip
Pierre-Paul Prud'hon_87185_keypoints.npy_87185_1_m,2.3888509273529053,-1.627231240272522,1.5556681156158447,-2.2046337127685547,2.1547977924346924,-2.5854263305664062,-0.9090858101844788,1.2895911931991577,-1.9926371574401855,-1.3929153680801392,1.385765790939331,3.0757532119750977,-2.8830275535583496
Felix Vallotton_59828_keypoints.npy_59828_1_f,2.6248228549957275,-1.2433642148971558,1.9755622148513794,-1.7918202877044678,1.372878074645996,-1.1635905504226685,5e-324,1.9659136533737183,-1.362619400024414,-1.402590274810791,2.1696560382843018,5e-324,5e-324
Felix Vallotton_59828_keypoints.npy_59828_2_f,5e-324,1.5951933860778809,-1.48326575756073,1.319743037223816,-0.7975431680679321,-1.1789603233337402,5e-324,-1.6852407455444336,1.3298187255859375,2.8431057929992676,5e-324,5e-324,5e-324
Felix Vallotton_59828_keypoints.npy_59828_3_f,-2.094801425933838,-2.393646478652954,0.8195074200630188,-2.553875207901001,2.026949167251587,2.767662525177002,1.2589213848114014,0.998589277267456,-2.361701726913452,-2.0086700916290283,1.3345035314559937,5e-324,5e-324
Felix Vallotton_55787_keypoints.npy_55787_1_f,3.0341970920562744,-2.4728002548217773,0.5776270627975464,-1.7174427509307861,1.6272411346435547,0.3836134076118469,0.5908432006835938,0.9221808314323425,-2.2599704265594482,-2.6413466930389404,-0.02447749488055706,-0.5354415774345398,-0.5943132042884827
Felix Vallotton_55787_keypoints.npy_55787_2_m,2.339874744415283,-2.096625328063965,1.3649433851242065,1.824474573135376,5e-324,-2.8927927017211914,5e-324,1.6857922077178955,-1.5070440769195557,-1.8907208442687988,-2.994201898574829,5e-324,1.4352750778198242
Felix Vallotton_94510_keypoints.npy_94510_1_f,2.3278884887695312,-2.0601272583007812,1.0804377794265747,-1.4621872901916504,2.0707550048828125,-2.857464075088501,5e-324,0.9188560247421265,-2.762899160385132,0.3744540810585022,-2.248244047164917,0.9292744994163513,0.6978557705879211
Felix Vallotton_99492_keypoints.npy_99492_1_f,1.5390074253082275,-2.270252227783203,0.8712701797485352,-2.4999117851257324,2.051786422729492,-0.8092735409736633,5e-324,2.0202651023864746,-1.1010310649871826,-1.3711891174316406,1.7876445055007935,5e-324,5e-324
Felix Vallotton_99492_keypoints.npy_99492_2_f,-2.272672414779663,2.4828193187713623,-0.6144694089889526,5e-324,3.1103508472442627,5e-324,2.362447500228882,-1.3753362894058228,2.089815616607666,5e-324,5e-324,5e-324,5e-324
Felix Vallotton_99492_keypoints.npy_99492_3_f,-1.8366836309432983,-1.5256162881851196,1.8909732103347778,-1.670035719871521,1.1773064136505127,2.268531322479248,1.9995009899139404,1.1851372718811035,-2.1457793712615967,-2.5090672969818115,0.70670485496521,-3.031538486480713,5e-324
Felix Vallotton_45588_keypoints.npy_45588_1_f,-2.837297201156616,-1.0637339353561401,2.1506996154785156,-2.1086220741271973,-1.9228640794754028,-2.766981601715088,-2.4410135746002197,1.5310217142105103,-1.7656786441802979,-1.6976290941238403,1.287238597869873,3.1115434169769287,-2.903975486755371
Felix Vallotton_15914_keypoints.npy_15914_1_f,-3.1336395740509033,-1.4468488693237305,1.6907427310943604,-2.0632264614105225,-2.2747154235839844,0.2652129530906677,-1.3485137224197388,1.588981032371521,-1.5521970987319946,5e-324,5e-324,5e-324,5e-324
Felix Vallotton_69942_keypoints.npy_69942_1_f,2.283036231994629,-1.6801185607910156,1.4582254886627197,-1.9190932512283325,1.6010096073150635,-2.051450729370117,-2.603647470474243,1.4945788383483887,-1.5816370248794556,-1.5223305225372314,1.5547475814819336,5e-324,3.035102367401123
Felix Vallotton_66437_keypoints.npy_66437_1_f,2.4643335342407227,-1.6905032396316528,1.591483473777771,-1.3058114051818848,1.5962733030319214,-2.549325942993164,-2.6359801292419434,1.969862937927246,-1.230434775352478,-1.2749264240264893,2.0135178565979004,2.9622812271118164,2.60178542137146
Felix Vallotton_34166_keypoints.npy_34166_1_f,-3.107398509979248,-1.7561759948730469,1.0759403705596924,-1.7830350399017334,-2.368105411529541,-2.395664930343628,-0.5357043147087097,1.728683352470398,-1.0902258157730103,-1.1285185813903809,1.5404434204101562,-3.094614267349243,2.944378137588501
Felix Vallotton_101448_keypoints.npy_101448_1_f,3.03250789642334,-1.9340852499008179,0.9846073985099792,-1.9914113283157349,0.7806785106658936,0.5068691372871399,1.0698575973510742,3.0885729789733887,-0.6219147443771362,1.3353374004364014,-1.6082853078842163,-0.8711374998092651,-0.7958599328994751
Felix Vallotton_7043_keypoints.npy_7043_1_f,-2.7507340908050537,-2.229879856109619,1.1085625886917114,5e-324,0.9636794924736023,5e-324,0.43710118532180786,1.3388440608978271,-1.8020251989364624,-2.781573534011841,0.7093566060066223,5e-324,-1.6543498039245605
Felix Vallotton_94079_keypoints.npy_94079_1_f,-2.297260046005249,-1.5888941287994385,1.5378152132034302,2.077089548110962,-1.5571857690811157,0.9841170310974121,-2.6717686653137207,1.8026463985443115,-1.3435816764831543,-1.5187323093414307,1.3984558582305908,3.1219515800476074,-2.9867746829986572
Felix Vallotton_81153_keypoints.npy_81153_1_f,-2.867161512374878,-1.9556527137756348,1.4198639392852783,5e-324,1.7583922147750854,5e-324,-2.922088623046875,1.6266494989395142,-1.0697625875473022,5e-324,5e-324,5e-324,5e-324
Paul Delvaux_69696_keypoints.npy_69696_1_f,3.1415340900421143,-1.569847822189331,1.7339516878128052,-1.7881921529769897,1.4138201475143433,-2.8017702102661133,2.8895211219787598,1.5748648643493652,-1.570495843887329,-1.4407761096954346,1.6470891237258911,-3.1075799465179443,-2.9161221981048584
Paul Delvaux_69696_keypoints.npy_69696_2_f,-2.922623634338379,-1.5741807222366333,1.4363659620285034,-1.7163286209106445,1.859208583831787,-3.0939996242523193,2.986480236053467,1.5689226388931274,-1.5703785419464111,-1.4274580478668213,1.5714545249938965,-3.1405975818634033,-2.9552979469299316
Paul Delvaux_69696_keypoints.npy_69696_3_f,-2.5567820072174072,-1.6129465103149414,1.5380373001098633,-1.571226716041565,1.5510159730911255,2.1507973670959473,2.0153825283050537,1.5125205516815186,-1.5325864553451538,-1.3133389949798584,1.556107759475708,-2.7087719440460205,-3.0923542976379395
Paul Delvaux_69696_keypoints.npy_69696_4_f,2.995810031890869,-1.5836048126220703,1.5548839569091797,-1.809887170791626,1.617568016052246,-2.994140625,-2.690084457397461,1.5800615549087524,-1.6340707540512085,-1.522023320198059,1.6040788888931274,2.9974682331085205,-3.0990943908691406
Paul Delvaux_69696_keypoints.npy_69696_5_m,-2.412076234817505,1.7424137592315674,-1.624769687652588,1.7059309482574463,-1.895402193069458,5e-324,0.9718642234802246,-1.627170443534851,1.5106561183929443,1.5636625289916992,-1.4202663898468018,-3.046888828277588,-3.1099939346313477
Paul Delvaux_69696_keypoints.npy_69696_6_m,2.662181854248047,-1.6519328355789185,1.5556981563568115,5e-324,2.1035711765289307,5e-324,-2.7599480152130127,1.7397644519805908,-1.3782211542129517,-1.3231699466705322,2.070675849914551,5e-324,5e-324
Paul Delvaux_69696_keypoints.npy_69696_7_f,2.3401682376861572,-1.394554615020752,1.8579179048538208,-2.0659830570220947,2.795377016067505,-1.9400190114974976,5e-324,1.5061352252960205,-1.6360352039337158,-1.4732437133789062,1.7441102266311646,3.077796697616577,2.782195806503296
Paul Delvaux_80417_keypoints.npy_80417_1_f,-2.6221415996551514,-1.6344678401947021,1.5069564580917358,-1.814490556716919,1.9409704208374023,2.6078693866729736,3.1231882572174072,1.4676008224487305,-1.6213529109954834,-1.9059276580810547,1.7000539302825928,-2.8065667152404785,-2.820863723754883
Paul Delvaux_80417_keypoints.npy_80417_2_f,-2.5833184719085693,-1.8455191850662231,1.3032056093215942,2.0623295307159424,2.297311305999756,1.2786316871643066,2.7682769298553467,1.599327564239502,-1.6221381425857544,-1.3386578559875488,1.1442924737930298,-2.9196410179138184,-2.612677812576294
Paul Delvaux_80417_keypoints.npy_80417_3_f,2.6756091117858887,1.6883466243743896,-1.4795202016830444,2.4089958667755127,-2.1521034240722656,-0.467409610748291,-2.493917942047119,-1.5020643472671509,1.1669832468032837,1.2721606492996216,-1.1357535123825073,2.5388126373291016,2.4482078552246094
Paul Delvaux_80417_keypoints.npy_80417_4_f,5e-324,1.5523229837417603,-1.425523042678833,2.4654011726379395,5e-324,-0.7568020820617676,5e-324,-2.045076847076416,1.872128963470459,-0.7917870283126831,5e-324,5e-324,5e-324
Paul Delvaux_28484_keypoints.npy_28484_1_f,-2.6136422157287598,-1.608882188796997,1.5389773845672607,-1.7635000944137573,1.8211370706558228,2.9535460472106934,1.1340968608856201,1.509750247001648,-1.6519699096679688,-1.4359396696090698,1.2593218088150024,3.103969097137451,-2.959136962890625
Paul Delvaux_28484_keypoints.npy_28484_2_f,2.905824661254883,-1.6258761882781982,1.5386390686035156,2.8132681846618652,2.3076798915863037,0.7926642298698425,5e-324,1.4231153726577759,-1.4908899068832397,-1.2859808206558228,1.6863276958465576,2.8937408924102783,2.9806711673736572
Paul Delvaux_28484_keypoints.npy_28484_3_f,2.3851733207702637,-1.3113571405410767,1.7767642736434937,-1.3821921348571777,1.4419852495193481,-2.261359930038452,5e-324,1.8329025506973267,-1.308508038520813,-1.3637889623641968,1.4317021369934082,3.0184075832366943,-3.116778612136841
Paul Delvaux_20614_keypoints.npy_20614_1_f,-3.137810230255127,-1.4458945989608765,1.7184852361679077,1.9857897758483887,-2.1329333782196045,1.2622932195663452,-1.4578841924667358,1.4214130640029907,-1.71924889087677,-1.638525128364563,1.636623501777649,-3.095958709716797,3.116029977798462
Paul Delvaux_20614_keypoints.npy_20614_2_m,-2.8195981979370117,-1.5408345460891724,1.599955439567566,-1.6888372898101807,1.7512556314468384,3.103343963623047,-3.0889322757720947,1.5994023084640503,-1.5413477420806885,-1.3710525035858154,1.5402237176895142,3.112818479537964,-3.079888105392456
Paul Delvaux_20614_keypoints.npy_20614_3_m,3.0155396461486816,-1.5985896587371826,1.5433838367462158,-1.9850177764892578,1.9491084814071655,-1.7399928569793701,2.6519265174865723,1.679602026939392,-1.5953621864318848,-1.597510814666748,1.5299696922302246,-3.136945962905884,3.103667736053467
Paul Delvaux_20614_keypoints.npy_20614_4_f,2.4194722175598145,-3.1351687908172607,1.4971119165420532,5e-324,1.875171184539795,5e-324,5e-324,2.043870210647583,-1.5004323720932007,-2.0440070629119873,1.4203041791915894,5e-324,3.1323912143707275
Paul Delvaux_20614_keypoints.npy_20614_5_f,-2.2576868534088135,-1.892378568649292,1.278069257736206,-1.4569838047027588,1.6563868522644043,5e-324,2.2744362354278564,1.5137859582901,-1.4910176992416382,-1.516248345375061,1.7669545412063599,-3.086233139038086,5e-324
Paul Delvaux_20614_keypoints.npy_20614_6_f,-2.899242401123047,-1.5575584173202515,1.4318183660507202,-1.6954609155654907,1.4665237665176392,-0.6437457799911499,5e-324,1.6235846281051636,-1.5359299182891846,5e-324,5e-324,5e-324,5e-324
Paul Delvaux_40657_keypoints.npy_40657_1_f,2.5405972003936768,-1.5330896377563477,1.6051132678985596,-1.7341560125350952,2.1757590770721436,3.105649709701538,-1.349432349205017,1.6261695623397827,-1.5836364030838013,-1.7331205606460571,1.569566011428833,-3.1277694702148438,3.1004228591918945
Paul Delvaux_40657_keypoints.npy_40657_2_f,-3.053129196166992,-1.587619423866272,1.5079140663146973,-1.9385114908218384,-3.053328275680542,-0.5418253540992737,-0.07506057620048523,1.5971076488494873,-1.4882409572601318,-1.4825087785720825,1.4398068189620972,-3.138920307159424,-2.959228754043579
Paul Delvaux_74313_keypoints.npy_74313_1_f,-2.394296884536743,1.5723614692687988,-1.4646581411361694,1.4598802328109741,-1.8935350179672241,2.66510272026062,-2.976548671722412,-1.4126454591751099,1.5727839469909668,1.2959611415863037,-1.4555089473724365,-2.7630615234375,3.0863490104675293
Paul Delvaux_74313_keypoints.npy_74313_2_f,-3.1245179176330566,-1.553139328956604,1.5255260467529297,-1.8018603324890137,1.8632049560546875,2.952713966369629,5e-324,1.58799147605896,-1.6599148511886597,-1.4426816701889038,1.6160773038864136,3.1132991313934326,-2.9327034950256348
Paul Delvaux_74313_keypoints.npy_74313_3_m,-2.9000563621520996,-1.4919190406799316,1.6471123695373535,-1.6997650861740112,1.80472731590271,1.4611412286758423,2.109419107437134,1.5703991651535034,-1.57121741771698,-1.6318548917770386,1.5701824426651,3.105517864227295,3.0380780696868896
Paul Delvaux_74313_keypoints.npy_74313_4_m,-2.5361969470977783,-1.7014886140823364,1.4385459423065186,2.0229504108428955,1.9122999906539917,-3.091156005859375,3.0606954097747803,1.5369725227355957,-1.6079262495040894,-1.4644969701766968,1.5420805215835571,-3.0962722301483154,-2.998595714569092
Paul Delvaux_74313_keypoints.npy_74313_5_m,2.2909693717956543,-1.4945638179779053,1.5590064525604248,-1.3119831085205078,2.027447462081909,-0.8889476656913757,-0.3656695485115051,1.7450236082077026,-1.4941941499710083,-1.8439692258834839,1.725254774093628,-3.0057315826416016,-3.109821319580078
Paul Delvaux_74313_keypoints.npy_74313_6_m,-2.571005344390869,-1.5756915807724,1.662401556968689,5e-324,1.4165738821029663,5e-324,1.3083231449127197,1.5112402439117432,-2.017428159713745,-1.3708347082138062,2.099609375,2.919081449508667,2.99691104888916
Paul Delvaux_52069_keypoints.npy_52069_1_f,5e-324,1.4876552820205688,-1.5225368738174438,1.9372974634170532,-2.0232491493225098,1.8758336305618286,-1.7127681970596313,-1.6539506912231445,1.486700177192688,1.5210360288619995,-1.3670047521591187,-3.0981714725494385,-3.139441728591919
Paul Delvaux_52069_keypoints.npy_52069_2_f,-2.8108103275299072,-1.62968111038208,1.5125272274017334,-1.5742634534835815,1.727280616760254,3.013362407684326,-2.97833251953125,1.5147478580474854,-1.6292201280593872,-1.3720152378082275,1.4664230346679688,3.0601084232330322,-3.1140148639678955
Paul Delvaux_87320_keypoints.npy_87320_1_f,-2.704310894012451,-1.5585352182388306,1.6224915981292725,-1.6808702945709229,2.2392702102661133,2.873613119125366,1.8865195512771606,1.5827479362487793,-1.5577850341796875,-1.410936951637268,1.4668207168579102,3.0972940921783447,-2.9883084297180176
Paul Delvaux_87320_keypoints.npy_87320_2_f,2.5525150299072266,-1.5817795991897583,1.5566966533660889,-1.5336239337921143,1.6025807857513428,-1.5637624263763428,-1.9955817461013794,1.6504875421524048,-1.543979287147522,-1.571694016456604,1.3712769746780396,2.609647274017334,-3.120734453201294
Paul Delvaux_26623_keypoints.npy_26623_1_f,-3.1327457427978516,-1.5920088291168213,1.5489282608032227,-1.7150790691375732,1.7692030668258667,3.0051796436309814,2.9673449993133545,1.6010172367095947,-1.5906096696853638,-1.5409085750579834,1.5275185108184814,3.073535442352295,-3.0999960899353027
Paul Delvaux_26623_keypoints.npy_26623_2_f,2.508009195327759,-1.6026016473770142,1.5383503437042236,-1.7117407321929932,1.9350296258926392,-3.1135551929473877,-0.34099647402763367,1.5400770902633667,-1.5508614778518677,-1.511253833770752,1.3993784189224243,3.0691654682159424,3.130537509918213
Paul Delvaux_26623_keypoints.npy_26623_3_f,-2.965104341506958,-1.5632749795913696,1.5235812664031982,-1.901163935661316,1.912776231765747,5e-324,-0.9143027067184448,1.6874949932098389,-1.4542765617370605,-1.3798503875732422,1.6069772243499756,3.1325178146362305,-3.025974750518799
Paul Delvaux_26623_keypoints.npy_26623_4_f,3.034585475921631,-1.5021580457687378,1.640902042388916,-1.6404563188552856,1.676000952720642,-0.09956175088882446,2.965893030166626,1.4718149900436401,-1.5721642971038818,-1.6409580707550049,1.5724760293960571,2.885852336883545,-3.0977938175201416
Paul Delvaux_26623_keypoints.npy_26623_5_f,-2.3408212661743164,-2.577648401260376,0.09911897778511047,5e-324,-3.073457717895508,5e-324,2.87978458404541,1.4767624139785767,-2.0522236824035645,-1.4728889465332031,2.1118693351745605,-2.9993319511413574,-2.977985143661499
Paul Delvaux_60116_keypoints.npy_60116_1_f,3.1016883850097656,-1.5815273523330688,1.5582084655761719,-1.781431794166565,1.817172884941101,0.9011461734771729,-0.9562923908233643,1.5599277019500732,-1.5817203521728516,-1.4848873615264893,1.4984344244003296,-3.1386513710021973,-3.1085381507873535
Paul Delvaux_60116_keypoints.npy_60116_2_f,-2.3969335556030273,-1.4189672470092773,1.7164809703826904,-1.6874363422393799,1.9549198150634766,2.7157320976257324,3.0441181659698486,1.6123126745224,-1.5350173711776733,-1.9777064323425293,1.6587334871292114,-2.6919777393341064,-2.989997148513794
Paul Delvaux_60116_keypoints.npy_60116_3_f,2.639023780822754,-1.5425753593444824,1.5989806652069092,-1.8520587682724,1.6532262563705444,-2.811215400695801,3.1071696281433105,1.6226145029067993,-1.6244826316833496,-1.7009919881820679,1.5458937883377075,3.0950915813446045,3.1208605766296387
Paul Delvaux_60116_keypoints.npy_60116_4_f,-2.9055542945861816,-1.5576893091201782,1.5216257572174072,-1.5262035131454468,1.8066229820251465,1.358959674835205,3.139226198196411,1.6495954990386963,-1.4910650253295898,-1.5681580305099487,1.6064071655273438,-3.1021995544433594,-2.9940526485443115
Paul Delvaux_60116_keypoints.npy_60116_5_f,-2.6067240238189697,-1.655697226524353,1.4381400346755981,-1.7397490739822388,1.5691826343536377,2.868594169616699,5e-324,1.4362595081329346,-1.7072848081588745,-1.8283039331436157,5e-324,5e-324,5e-324
Paul Delvaux_60116_keypoints.npy_60116_6_u,-2.437387704849243,-1.3300410509109497,1.7667909860610962,-1.9203459024429321,5e-324,5e-324,5e-324,1.404125690460205,-1.7686247825622559,-1.3200551271438599,1.8372864723205566,5e-324,5e-324
Paul Delvaux_90551_keypoints.npy_90551_1_f,3.1406068801879883,-1.5249325037002563,1.5728576183319092,-1.7654588222503662,1.8079904317855835,1.9664767980575562,3.0174670219421387,1.570985198020935,-1.5106253623962402,-1.4487417936325073,1.435172200202942,3.0681612491607666,-3.0826528072357178
Paul Delvaux_74433_keypoints.npy_74433_1_f,-2.1891934871673584,-1.086741328239441,1.9303516149520874,-1.8845140933990479,1.4663130044937134,5e-324,2.9397428035736084,1.3919695615768433,-1.6760387420654297,-1.9425946474075317,1.3849395513534546,-1.942662239074707,-2.787020683288574
Paul Delvaux_2581_keypoints.npy_2581_1_f,5e-324,1.5238274335861206,-1.5455108880996704,1.8353681564331055,-1.7158454656600952,-0.7281801104545593,-0.842166543006897,-1.7240500450134277,1.6307235956192017,1.5586457252502441,-1.5584081411361694,3.0529072284698486,3.023651361465454
Paul Delvaux_2581_keypoints.npy_2581_2_f,2.6796393394470215,-1.590864896774292,1.5500738620758057,-1.7552986145019531,1.5596656799316406,3.059283971786499,-2.1475632190704346,1.571423053741455,-1.5670515298843384,-1.4625625610351562,1.1790324449539185,3.0407426357269287,-3.0346736907958984
Paul Delvaux_80019_keypoints.npy_80019_1_f,2.6562061309814453,-1.6699869632720947,1.4719462394714355,-2.0615475177764893,1.8891798257827759,-1.4738671779632568,2.3735032081604004,1.6009877920150757,-1.5475200414657593,-1.5339902639389038,1.4434272050857544,2.884148597717285,3.1020541191101074
Paul Delvaux_80019_keypoints.npy_80019_2_m,5e-324,1.5636273622512817,-1.5754755735397339,1.677426815032959,-1.653271198272705,5e-324,5e-324,-1.6724165678024292,1.6468688249588013,5e-324,5e-324,5e-324,5e-324
Paul Delvaux_81511_keypoints.npy_81511_1_m,2.530766487121582,1.830532193183899,-1.4971851110458374,2.5166683197021484,-1.89799165725708,-2.4607720375061035,-3.0146241188049316,-1.5051599740982056,1.4484548568725586,2.4317145347595215,-1.1074906587600708,2.237652540206909,2.869907855987549
Paul Delvaux_81511_keypoints.npy_81511_2_f,1.5910420417785645,-2.07605242729187,0.991173267364502,-1.4972996711730957,2.5051004886627197,-1.9692966938018799,-2.199441432952881,1.6523337364196777,-1.5795100927352905,-0.3757565915584564,2.753302574157715,1.9520303010940552,1.5359723567962646
Paul Gauguin_80958_keypoints.npy_80958_1_f,2.3975830078125,-1.5689754486083984,1.5721302032470703,5e-324,3.094313144683838,5e-324,-2.245415449142456,1.5704705715179443,-1.5712385177612305,-1.66749107837677,1.5236929655075073,2.9505271911621094,3.043738842010498
Paul Gauguin_80958_keypoints.npy_80958_2_f,2.2123594284057617,1.5191766023635864,-1.6209230422973633,1.6680127382278442,-1.8814746141433716,5e-324,5e-324,-1.4898512363433838,1.555657982826233,-1.9278913736343384,2.372586965560913,0.35773059725761414,-1.5172736644744873
Paul Gauguin_80958_keypoints.npy_80958_3_f,2.790956497192383,-1.6511890888214111,1.5712876319885254,-1.6430002450942993,1.8269731998443604,-2.9162042140960693,-0.12513227760791779,1.5707615613937378,-1.6904882192611694,-1.6609325408935547,1.6438841819763184,3.0382261276245117,2.9321088790893555
Paul Gauguin_27135_keypoints.npy_27135_1_f,2.6914877891540527,-1.5274901390075684,1.612572193145752,-1.802368402481079,1.6222342252731323,-1.3340566158294678,-0.6855034232139587,1.5249131917953491,-1.617295265197754,-1.4813977479934692,1.5998039245605469,2.9366369247436523,2.927494764328003
Paul Gauguin_27135_keypoints.npy_27135_2_f,-2.7173800468444824,-1.4713001251220703,1.5795644521713257,-1.9113845825195312,1.8093503713607788,-0.6391757130622864,1.1757783889770508,1.5304744243621826,-1.609734058380127,-1.5160101652145386,1.5709397792816162,3.126066207885742,3.0913314819335938
Paul Gauguin_27135_keypoints.npy_27135_3_f,2.9682703018188477,-1.555790662765503,1.658116102218628,-1.4151266813278198,1.8182008266448975,-1.3552452325820923,5e-324,1.6618854999542236,-1.4799177646636963,-1.5137876272201538,1.655513882637024,3.1083874702453613,2.8865342140197754
Paul Gauguin_57976_keypoints.npy_57976_1_f,-2.7753448486328125,-1.585071325302124,1.557715892791748,-2.0120880603790283,2.35558819770813,-0.4819899797439575,1.1267057657241821,1.5570005178451538,-1.5844829082489014,2.388164758682251,-2.5860178470611572,-0.3166753351688385,0.8074979782104492
Paul Gauguin_57976_keypoints.npy_57976_2_f,0.45534226298332214,-1.5693424940109253,1.5369256734848022,-2.2108078002929688,2.0247373580932617,5e-324,-2.8804666996002197,1.4633405208587646,-1.6785542964935303,5e-324,5e-324,5e-324,5e-324
Paul Gauguin_21432_keypoints.npy_21432_1_f,2.116096258163452,-2.1210145950317383,1.0895785093307495,-2.7676475048065186,2.2259111404418945,0.8025883436203003,2.667299747467041,1.8981990814208984,-1.1981972455978394,5e-324,2.053642988204956,5e-324,1.8188376426696777
Paul Gauguin_21432_keypoints.npy_21432_2_u,2.458440065383911,-1.5729209184646606,1.4893929958343506,-2.0481762886047363,1.8927744626998901,-2.4055652618408203,-2.7453126907348633,1.6173138618469238,-1.4095687866210938,-0.8947373628616333,2.5833208560943604,2.4955222606658936,2.1807966232299805
Paul Gauguin_14206_keypoints.npy_14206_1_m,2.645040273666382,-1.3870563507080078,1.687082290649414,-2.937333106994629,0.21308931708335876,0.9128954410552979,2.174748182296753,1.590904712677002,-1.549638032913208,-1.5298177003860474,1.6327717304229736,-2.9821038246154785,-3.025604248046875
Paul Gauguin_17145_keypoints.npy_17145_1_f,-3.115994453430176,-1.6258960962295532,1.5075016021728516,-1.9551576375961304,1.9447081089019775,-2.731862783432007,3.0524024963378906,1.594111680984497,-1.5457781553268433,-1.53357994556427,1.5357210636138916,3.0695676803588867,3.132248878479004
Paul Gauguin_17145_keypoints.npy_17145_2_f,2.531618595123291,-1.578136920928955,1.4624830484390259,-1.8344470262527466,2.088726282119751,-1.9114646911621094,2.7005152702331543,1.5706958770751953,-1.5703494548797607,-1.6053534746170044,1.5690698623657227,3.1360342502593994,2.944701671600342
Paul Gauguin_17145_keypoints.npy_17145_3_f,-2.8471593856811523,-1.569217324256897,1.6040245294570923,-1.6969882249832153,1.7307840585708618,-2.327770233154297,2.634458541870117,1.5707042217254639,-1.5697695016860962,-1.476467490196228,1.5420281887054443,-3.029367208480835,-2.9861464500427246
Paul Gauguin_17145_keypoints.npy_17145_4_f,2.7294013500213623,-1.533110499382019,1.6049860715866089,-1.4739474058151245,1.856440782546997,-2.6678054332733154,2.706390857696533,1.653983473777771,-1.4884190559387207,-1.999366044998169,-2.9122936725616455,5e-324,1.5548665523529053
Paul Gauguin_48642_keypoints.npy_48642_1_f,-2.918928384780884,-1.7288929224014282,1.7071245908737183,-1.6778805255889893,1.834238886833191,-2.737654685974121,2.1244070529937744,1.5641860961914062,-1.5736385583877563,-1.6201212406158447,1.4036444425582886,-2.959001064300537,-2.6498608589172363
Paul Gauguin_48642_keypoints.npy_48642_2_f,2.477570056915283,-1.6846059560775757,1.49845552444458,5e-324,1.8667222261428833,5e-324,2.2801358699798584,1.5277405977249146,-1.6084001064300537,-2.4531099796295166,2.7688663005828857,-1.0394916534423828,0.6071781516075134
Paul Gauguin_48642_keypoints.npy_48642_3_f,5e-324,1.5312575101852417,-1.5652159452438354,2.042891025543213,-1.8004740476608276,-2.4924423694610596,0.9254222512245178,-1.6106338500976562,1.5304288864135742,5e-324,2.397264242172241,5e-324,-0.8243188858032227
Paul Gauguin_48642_keypoints.npy_48642_4_f,2.988036632537842,-1.615475058555603,1.63164484500885,-1.7146412134170532,1.672911286354065,-0.3192136585712433,2.066877841949463,1.5260646343231201,-1.6152830123901367,-2.363102674484253,3.137657880783081,-2.3511433601379395,1.4669781923294067
Paul Gauguin_48642_keypoints.npy_48642_5_f,-2.3473153114318848,1.7518994808197021,-1.2629939317703247,1.4828259944915771,-1.8578202724456787,5e-324,2.9563419818878174,-1.377001404762268,2.0388264656066895,1.459552526473999,-2.0070276260375977,-2.7638983726501465,-3.1222803592681885
Paul Gauguin_48642_keypoints.npy_48642_6_f,-3.1300876140594482,-1.3780419826507568,1.303179383277893,-2.130581855773926,1.451728343963623,2.836958169937134,5e-324,1.6127525568008423,-1.8347729444503784,-1.8114335536956787,1.6393241882324219,-3.0614354610443115,2.9303457736968994
Paul Gauguin_94264_keypoints.npy_94264_1_f,2.439936637878418,-1.6236352920532227,1.4752569198608398,-1.7147856950759888,1.6942431926727295,-2.7981796264648438,-2.8779335021972656,1.570654273033142,-1.570400357246399,-1.5700922012329102,1.570603847503662,2.964585065841675,3.0084643363952637
Paul Gauguin_94264_keypoints.npy_94264_2_f,-3.0222086906433105,1.547058343887329,-1.7257132530212402,1.7836625576019287,-1.5310250520706177,5e-324,2.595357894897461,-1.5519630908966064,1.7285767793655396,-0.17683227360248566,2.5429306030273438,-1.67535400390625,-1.1678149700164795
Paul Gauguin_94264_keypoints.npy_94264_3_f,-2.3677825927734375,1.664687156677246,-1.4771946668624878,2.8584179878234863,2.2555344104766846,-2.209491729736328,-3.08791446685791,-1.4761842489242554,1.5813778638839722,1.2941279411315918,-1.412524938583374,3.0531222820281982,2.7271201610565186
Paul Gauguin_30963_keypoints.npy_30963_1_f,-2.662424325942993,-1.4139735698699951,1.7379554510116577,-1.802420735359192,1.6516472101211548,-1.156593680381775,-0.07794614136219025,1.7097835540771484,-1.5620661973953247,-1.6009165048599243,1.4911669492721558,2.8051717281341553,3.0999484062194824
Paul Gauguin_98147_keypoints.npy_98147_1_f,2.70764422416687,-1.5896815061569214,1.5495541095733643,-1.5724924802780151,1.8154239654541016,-1.654612421989441,-2.7900049686431885,1.647840976715088,-1.5893386602401733,-1.6229909658432007,1.7083585262298584,3.0285043716430664,2.785489082336426
Paul Gauguin_6366_keypoints.npy_6366_1_f,2.820812940597534,-1.5350229740142822,1.652925729751587,-2.441532850265503,1.5546170473098755,-1.8264051675796509,0.5060631632804871,1.7726175785064697,-1.4098389148712158,5e-324,-3.0530903339385986,5e-324,0.9137311577796936
